,reward_0.0001,steps_0.0001,end_0.0001,reward_0.0005,steps_0.0005,end_0.0005,reward_0.001,steps_0.001,end_0.001,reward_0.005,steps_0.005,end_0.005
1703,4983.0,35,0.0,-100.0,1,1.0,-105.0,11,2.0,-123.5,48,1.0
1704,-103.5,8,2.0,-101.0,3,1.0,-101.0,3,2.0,-473.0,747,1.0
1705,4998.0,5,0.0,-114.5,30,2.0,-232.5,266,2.0,4991.0,19,0.0
1706,-104.0,9,1.0,-100.0,1,2.0,-120.5,42,1.0,-110.5,22,2.0
1707,-180.5,162,1.0,-119.0,39,2.0,-106.0,13,2.0,-108.0,17,1.0
1708,-720.5,1242,2.0,-112.5,26,1.0,-136.5,74,2.0,-110.5,22,2.0
1709,-678.0,1157,1.0,-100.0,1,2.0,4989.5,22,0.0,4990.0,21,0.0
1710,4997.0,7,0.0,-126.0,53,1.0,-166.0,133,2.0,-102.0,5,1.0
1711,4993.5,14,0.0,4998.5,4,0.0,4977.0,47,0.0,-102.5,6,2.0
1712,-103.0,7,1.0,-126.0,53,1.0,4866.0,269,0.0,-463.5,728,1.0
1713,-102.0,5,2.0,-108.0,17,1.0,-106.0,13,2.0,-101.0,3,1.0
1714,-528.0,857,1.0,-204.0,209,1.0,4981.0,39,0.0,-1025.5,1852,1.0
1715,-422.0,645,1.0,-106.5,14,1.0,-102.0,5,1.0,-292.5,386,1.0
1716,-107.0,15,1.0,-118.5,38,1.0,-103.5,8,2.0,4993.0,15,0.0
1717,-241.5,284,1.0,-211.0,223,2.0,-343.5,488,1.0,4994.0,13,0.0
1718,-144.5,90,2.0,-238.5,278,1.0,-100.0,1,2.0,-131.0,63,1.0
1719,4834.5,332,0.0,-101.5,4,1.0,-300.0,401,1.0,-156.5,114,2.0
1720,4988.5,24,0.0,4986.0,29,0.0,4993.0,15,0.0,-103.0,7,2.0
1721,-103.0,7,2.0,-101.0,3,2.0,-101.0,3,2.0,4988.0,25,0.0
1722,-129.0,59,1.0,-162.0,125,1.0,4961.0,79,0.0,-140.5,82,1.0
1723,4988.5,24,0.0,4977.5,46,0.0,-107.5,16,2.0,-162.5,126,2.0
1724,4993.5,14,0.0,-123.0,47,1.0,4972.5,56,0.0,-275.5,352,2.0
1725,-164.5,130,1.0,-114.5,30,2.0,4972.0,57,0.0,4938.5,124,0.0
1726,-135.5,72,1.0,-150.0,101,2.0,-107.5,16,1.0,-175.5,152,1.0
1727,-136.5,74,1.0,-100.5,2,2.0,-108.0,17,2.0,-158.0,117,1.0
1728,-106.0,13,2.0,4943.5,114,0.0,4988.0,25,0.0,-129.5,60,2.0
1729,-102.0,5,2.0,-196.5,194,1.0,-205.5,212,2.0,4994.5,12,0.0
1730,-472.0,745,1.0,-103.5,8,2.0,-105.0,11,2.0,-101.5,4,1.0
1731,-301.5,404,1.0,-100.5,2,1.0,4987.0,27,0.0,-105.5,12,2.0
1732,-104.0,9,2.0,4987.0,27,0.0,4986.5,28,0.0,-324.5,450,1.0
1733,-105.0,11,1.0,4999.0,3,0.0,-356.5,514,2.0,-102.0,5,1.0
1734,4928.0,145,0.0,-102.5,6,2.0,-153.5,108,2.0,-105.0,11,1.0
1735,4989.5,22,0.0,-101.0,3,2.0,-122.0,45,2.0,-101.5,4,1.0
1736,-211.5,224,2.0,-175.5,152,2.0,4967.0,67,0.0,-100.0,1,1.0
1737,4996.0,9,0.0,-103.5,8,2.0,4993.0,15,0.0,-154.0,109,2.0
1738,-101.0,3,2.0,4892.0,217,0.0,-102.0,5,1.0,4966.0,69,0.0
1739,-119.5,40,1.0,4955.5,90,0.0,4987.5,26,0.0,-100.5,2,1.0
1740,4973.5,54,0.0,4994.0,13,0.0,4964.5,72,0.0,4928.5,144,0.0
1741,-828.5,1458,1.0,4965.5,70,0.0,4987.0,27,0.0,4840.0,321,0.0
1742,-350.5,502,1.0,-102.0,5,1.0,-100.0,1,2.0,-101.0,3,1.0
1743,-273.5,348,1.0,-122.5,46,2.0,-134.0,69,2.0,-223.5,248,1.0
1744,-101.5,4,1.0,-115.0,31,1.0,-176.0,153,1.0,-108.0,17,1.0
1745,4961.0,79,0.0,4998.0,5,0.0,-177.5,156,2.0,4995.5,10,0.0
1746,-185.0,171,1.0,4997.0,7,0.0,4982.5,36,0.0,-105.0,11,2.0
1747,-114.5,30,2.0,-120.5,42,1.0,-144.5,90,2.0,4911.5,178,0.0
1748,-143.5,88,2.0,-122.5,46,1.0,-100.5,2,2.0,-143.5,88,2.0
1749,4999.5,2,0.0,-227.5,256,1.0,4958.0,85,0.0,4992.0,17,0.0
1750,4982.5,36,0.0,4982.0,37,0.0,-100.5,2,2.0,-110.5,22,1.0
1751,-129.0,59,2.0,4983.0,35,0.0,-104.5,10,2.0,4989.0,23,0.0
1752,-104.0,9,2.0,4918.0,165,0.0,-108.5,18,2.0,-114.0,29,2.0
1753,-100.5,2,2.0,4789.5,422,0.0,-119.0,39,1.0,-128.5,58,2.0
1754,4993.5,14,0.0,4993.5,14,0.0,-143.0,87,2.0,-104.0,9,1.0
1755,-132.0,65,2.0,4607.0,787,0.0,-104.5,10,2.0,-139.5,80,1.0
1756,-110.5,22,2.0,-100.5,2,1.0,4932.5,136,0.0,-100.0,1,1.0
1757,4998.0,5,0.0,-100.0,1,2.0,4986.5,28,0.0,4996.5,8,0.0
1758,-140.0,81,2.0,-133.0,67,2.0,-107.5,16,2.0,4999.5,2,0.0
1759,4975.0,51,0.0,4940.0,121,0.0,-141.0,83,2.0,-234.0,269,2.0
1760,4974.5,52,0.0,4325.5,1350,0.0,4975.5,50,0.0,-167.5,136,2.0
1761,4987.0,27,0.0,-108.0,17,1.0,4990.0,21,0.0,4994.0,13,0.0
1762,-119.5,40,2.0,-123.0,47,2.0,-149.0,99,1.0,5000.0,1,0.0
1763,-122.5,46,1.0,-112.5,26,1.0,4995.0,11,0.0,-102.5,6,2.0
1764,4979.5,42,0.0,4988.5,24,0.0,4986.0,29,0.0,-110.0,21,2.0
1765,4992.5,16,0.0,-107.5,16,1.0,4953.0,95,0.0,-119.0,39,2.0
1766,4992.0,17,0.0,-103.5,8,2.0,-101.0,3,2.0,-108.5,18,2.0
1767,4995.0,11,0.0,4995.5,10,0.0,-120.5,42,2.0,4995.0,11,0.0
1768,4967.0,67,0.0,-103.5,8,2.0,-111.5,24,1.0,4992.5,16,0.0
1769,-105.0,11,1.0,-107.5,16,2.0,-108.5,18,2.0,4866.0,269,0.0
1770,-143.5,88,1.0,-119.0,39,1.0,4983.5,34,0.0,4998.5,4,0.0
1771,4979.0,43,0.0,-159.5,120,1.0,5000.0,1,0.0,-106.5,14,1.0
1772,-105.5,12,2.0,4996.0,9,0.0,-194.0,189,1.0,4958.0,85,0.0
1773,4995.5,10,0.0,4992.5,16,0.0,-102.0,5,1.0,-1000.0,2000,
1774,-122.5,46,1.0,-101.5,4,1.0,4994.5,12,0.0,-100.5,2,2.0
1775,-115.0,31,1.0,-109.5,20,2.0,4940.0,121,0.0,-101.5,4,2.0
1776,-111.0,23,2.0,4965.5,70,0.0,4953.5,94,0.0,-104.5,10,2.0
1777,4996.0,9,0.0,-373.0,547,1.0,5000.0,1,0.0,-109.0,19,2.0
1778,-100.0,1,1.0,4900.0,201,0.0,4989.5,22,0.0,-101.5,4,2.0
1779,-138.0,77,1.0,4986.5,28,0.0,-131.0,63,2.0,-114.0,29,1.0
1780,-394.5,590,1.0,-103.0,7,1.0,4986.0,29,0.0,4957.5,86,0.0
1781,4994.5,12,0.0,-129.0,59,1.0,-143.5,88,2.0,-101.0,3,1.0
1782,-100.0,1,1.0,-113.0,27,1.0,-100.0,1,1.0,-100.0,1,2.0
1783,4998.0,5,0.0,-134.0,69,2.0,-169.5,140,1.0,-281.0,363,1.0
1784,-105.5,12,2.0,4992.0,17,0.0,-175.5,152,2.0,4974.0,53,0.0
1785,4990.5,20,0.0,-103.0,7,2.0,-103.0,7,1.0,-272.5,346,1.0
1786,-1083.5,1968,1.0,-121.0,43,2.0,-147.0,95,2.0,-104.0,9,2.0
1787,-304.5,410,1.0,-123.5,48,1.0,4986.0,29,0.0,-209.5,220,2.0
1788,-948.5,1698,2.0,-105.5,12,1.0,4989.0,23,0.0,4913.5,174,0.0
1789,4934.0,133,0.0,-107.5,16,1.0,-126.0,53,2.0,-137.0,75,2.0
1790,-164.5,130,1.0,4987.5,26,0.0,-128.0,57,2.0,-109.0,19,2.0
1791,-108.5,18,2.0,-128.0,57,2.0,-100.0,1,2.0,-330.0,461,1.0
1792,4984.5,32,0.0,-135.0,71,2.0,4996.5,8,0.0,-136.5,74,2.0
1793,4965.0,71,0.0,-103.5,8,1.0,-129.5,60,2.0,4985.5,30,0.0
1794,4985.0,31,0.0,-160.5,122,1.0,4983.0,35,0.0,4995.5,10,0.0
1795,4998.5,4,0.0,-104.5,10,2.0,-100.5,2,2.0,4836.0,329,0.0
1796,-108.5,18,1.0,-107.5,16,2.0,-146.0,93,1.0,5000.0,1,0.0
1797,4993.5,14,0.0,4997.5,6,0.0,4975.5,50,0.0,-101.5,4,1.0
1798,4954.5,92,0.0,-115.0,31,2.0,-203.0,207,1.0,-196.5,194,1.0
1799,4985.5,30,0.0,4325.5,1350,0.0,-109.0,19,1.0,-118.5,38,2.0
1800,-100.0,1,1.0,4998.0,5,0.0,-100.5,2,1.0,4973.5,54,0.0
1801,-105.0,11,1.0,-181.5,164,1.0,-100.0,1,1.0,4985.5,30,0.0
1802,-108.0,17,2.0,-105.0,11,1.0,-106.5,14,2.0,4985.5,30,0.0
1803,-108.5,18,1.0,4970.5,60,0.0,4919.5,162,0.0,4994.0,13,0.0
1804,-100.5,2,1.0,-184.5,170,1.0,-220.5,242,1.0,-112.5,26,2.0
1805,4988.5,24,0.0,4950.0,101,0.0,4996.5,8,0.0,-233.0,267,1.0
1806,-116.0,33,2.0,-121.0,43,1.0,4979.0,43,0.0,-267.5,336,1.0
1807,4876.5,248,0.0,4980.5,40,0.0,4999.5,2,0.0,-118.5,38,2.0
1808,-201.5,204,2.0,4989.0,23,0.0,-100.0,1,1.0,-168.0,137,2.0
1809,4994.0,13,0.0,4990.0,21,0.0,4992.0,17,0.0,-117.0,35,2.0
1810,4951.0,99,0.0,4977.5,46,0.0,4987.0,27,0.0,-109.5,20,2.0
1811,-103.5,8,1.0,-103.0,7,2.0,-123.0,47,2.0,-113.0,27,1.0
1812,4943.0,115,0.0,-118.0,37,2.0,-117.5,36,1.0,-113.5,28,1.0
1813,4940.5,120,0.0,4977.0,47,0.0,-100.5,2,1.0,4995.0,11,0.0
1814,-107.5,16,2.0,4978.5,44,0.0,4991.5,18,0.0,-117.5,36,1.0
1815,4964.5,72,0.0,-116.0,33,1.0,4992.5,16,0.0,4987.5,26,0.0
1816,4993.0,15,0.0,-108.5,18,1.0,-100.5,2,2.0,-223.5,248,1.0
1817,-1098.5,1998,1.0,4988.5,24,0.0,4997.5,6,0.0,-192.0,185,1.0
1818,-123.0,47,2.0,-105.0,11,1.0,-104.5,10,2.0,-109.5,20,1.0
1819,-161.0,123,1.0,-116.0,33,1.0,-105.5,12,1.0,-347.0,495,1.0
1820,-137.5,76,1.0,-117.5,36,2.0,-111.5,24,2.0,4987.0,27,0.0
1821,-245.0,291,1.0,4991.5,18,0.0,-107.0,15,2.0,-183.0,167,1.0
1822,-156.5,114,1.0,4955.5,90,0.0,-101.0,3,1.0,-107.5,16,1.0
1823,-100.0,1,1.0,-105.5,12,1.0,-122.0,45,2.0,-130.5,62,1.0
1824,-105.0,11,2.0,-132.0,65,1.0,-165.5,132,1.0,-160.5,122,1.0
1825,-248.0,297,2.0,4985.0,31,0.0,-157.5,116,2.0,4993.0,15,0.0
1826,-110.0,21,1.0,-100.0,1,1.0,4991.0,19,0.0,4989.5,22,0.0
1827,-142.5,86,1.0,-108.0,17,1.0,4983.5,34,0.0,-276.5,354,1.0
1828,-116.5,34,2.0,-155.0,111,1.0,-164.5,130,2.0,-108.5,18,2.0
1829,-103.5,8,1.0,-104.5,10,2.0,-138.0,77,1.0,-247.5,296,1.0
1830,-1090.5,1982,1.0,-101.0,3,2.0,-140.0,81,1.0,-121.0,43,1.0
1831,4994.0,13,0.0,4979.0,43,0.0,-344.5,490,1.0,-258.5,318,1.0
1832,-103.5,8,1.0,-105.0,11,2.0,4969.0,63,0.0,-168.0,137,1.0
1833,4992.5,16,0.0,-144.0,89,1.0,4953.5,94,0.0,4990.5,20,0.0
1834,4997.0,7,0.0,-101.0,3,2.0,-112.5,26,2.0,4976.5,48,0.0
1835,-103.5,8,2.0,4995.0,11,0.0,4964.5,72,0.0,-136.5,74,2.0
1836,-748.0,1297,1.0,-100.0,1,1.0,-100.0,1,1.0,-111.5,24,2.0
1837,-129.0,59,2.0,-170.5,142,1.0,4987.0,27,0.0,-407.0,615,1.0
1838,-594.0,989,1.0,-110.0,21,2.0,-101.5,4,1.0,4989.5,22,0.0
1839,4988.0,25,0.0,-208.5,218,1.0,4977.0,47,0.0,4990.0,21,0.0
1840,4997.5,6,0.0,4992.0,17,0.0,4994.0,13,0.0,-283.0,367,1.0
1841,-119.5,40,1.0,4992.0,17,0.0,-102.5,6,1.0,-125.5,52,1.0
1842,-1000.0,2000,,4992.0,17,0.0,-115.0,31,2.0,-226.0,253,1.0
1843,-251.5,304,1.0,-273.5,348,1.0,-129.0,59,2.0,4996.5,8,0.0
1844,-1000.0,2000,,-120.0,41,1.0,-104.0,9,2.0,-102.5,6,1.0
1845,-763.0,1327,1.0,-568.0,937,1.0,4976.0,49,0.0,-143.0,87,2.0
1846,4992.0,17,0.0,-113.0,27,2.0,4971.5,58,0.0,-253.0,307,1.0
1847,-120.5,42,1.0,-112.5,26,2.0,4987.0,27,0.0,4981.0,39,0.0
1848,4987.5,26,0.0,-191.0,183,1.0,4927.5,146,0.0,4917.0,167,0.0
1849,-100.5,2,2.0,4993.0,15,0.0,-355.0,511,2.0,-131.5,64,2.0
1850,-244.0,289,1.0,4996.0,9,0.0,4985.5,30,0.0,-128.5,58,1.0
1851,-124.0,49,1.0,4995.5,10,0.0,4928.5,144,0.0,-134.5,70,2.0
1852,4986.0,29,0.0,-117.0,35,1.0,-101.5,4,2.0,4994.0,13,0.0
1853,-190.0,181,1.0,-103.5,8,2.0,-220.5,242,2.0,-101.5,4,2.0
1854,-105.5,12,1.0,-101.0,3,1.0,4932.0,137,0.0,4997.5,6,0.0
1855,-110.5,22,1.0,-314.5,430,1.0,-100.0,1,1.0,-410.5,622,1.0
1856,-103.0,7,2.0,-159.5,120,1.0,4988.5,24,0.0,-200.5,202,1.0
1857,-119.0,39,1.0,-742.0,1285,1.0,-212.0,225,1.0,-109.5,20,1.0
1858,-1000.0,2000,,-121.0,43,1.0,4990.5,20,0.0,-175.5,152,1.0
1859,4736.5,528,0.0,-669.5,1140,2.0,-157.5,116,1.0,-447.0,695,1.0
1860,4995.5,10,0.0,-137.5,76,2.0,-199.0,199,1.0,4993.5,14,0.0
1861,-107.0,15,1.0,-107.5,16,2.0,4999.0,3,0.0,-111.5,24,1.0
1862,-394.0,589,1.0,4986.5,28,0.0,-267.5,336,2.0,-816.5,1434,1.0
1863,4979.5,42,0.0,4934.5,132,0.0,-166.5,134,2.0,-109.0,19,2.0
1864,-418.0,637,1.0,-113.0,27,2.0,4959.0,83,0.0,-101.5,4,2.0
1865,-1000.0,2000,,-104.5,10,2.0,4975.0,51,0.0,4993.5,14,0.0
1866,-519.5,840,1.0,-1086.0,1973,2.0,4868.0,265,0.0,4973.5,54,0.0
1867,-100.5,2,2.0,4951.0,99,0.0,-112.0,25,1.0,-1000.0,2000,
1868,4985.0,31,0.0,4994.5,12,0.0,-144.0,89,2.0,-120.0,41,2.0
1869,4993.5,14,0.0,4993.5,14,0.0,-105.5,12,2.0,-121.0,43,1.0
1870,4996.0,9,0.0,-103.5,8,1.0,-113.5,28,2.0,4926.0,149,0.0
1871,-489.5,780,1.0,-344.0,489,2.0,-378.0,557,1.0,-103.0,7,1.0
1872,-386.5,574,1.0,4997.0,7,0.0,-113.5,28,1.0,-110.5,22,2.0
1873,-107.5,16,1.0,-143.5,88,2.0,4847.5,306,0.0,-112.0,25,2.0
1874,-238.0,277,1.0,-869.0,1539,1.0,4987.0,27,0.0,4986.5,28,0.0
1875,-430.5,662,2.0,-101.0,3,2.0,4908.5,184,0.0,-154.0,109,2.0
1876,-203.5,208,1.0,-102.0,5,1.0,-119.5,40,1.0,4997.0,7,0.0
1877,-1000.0,2000,,-721.0,1243,2.0,-120.0,41,1.0,-133.5,68,1.0
1878,-101.0,3,1.0,-193.5,188,1.0,4990.0,21,0.0,-207.5,216,1.0
1879,-464.5,730,1.0,-234.0,269,2.0,4995.5,10,0.0,4991.0,19,0.0
1880,-411.0,623,1.0,4867.5,266,0.0,-118.5,38,2.0,-790.5,1382,2.0
1881,-107.0,15,2.0,5000.0,1,0.0,-150.0,101,2.0,4993.0,15,0.0
1882,4992.5,16,0.0,4987.0,27,0.0,-100.0,1,1.0,-121.5,44,2.0
1883,4993.5,14,0.0,-269.5,340,1.0,4997.0,7,0.0,-107.5,16,1.0
1884,-185.0,171,1.0,-108.5,18,1.0,4994.5,12,0.0,-121.5,44,1.0
1885,4984.0,33,0.0,-101.5,4,1.0,4938.0,125,0.0,-104.5,10,2.0
1886,-100.5,2,2.0,-135.5,72,1.0,-119.0,39,1.0,-101.0,3,1.0
1887,-329.0,459,1.0,-105.0,11,1.0,-102.5,6,1.0,-100.5,2,2.0
1888,-104.5,10,1.0,-105.5,12,2.0,5000.0,1,0.0,4905.5,190,0.0
1889,-109.0,19,2.0,-1000.0,2000,,4996.5,8,0.0,-135.5,72,2.0
1890,-100.5,2,1.0,-124.0,49,2.0,-108.5,18,1.0,-100.0,1,2.0
1891,-108.5,18,2.0,4990.5,20,0.0,-115.5,32,2.0,4995.5,10,0.0
1892,-110.5,22,1.0,4984.0,33,0.0,4973.5,54,0.0,4994.0,13,0.0
1893,4997.5,6,0.0,-334.5,470,1.0,-118.0,37,1.0,-115.0,31,2.0
1894,-103.5,8,2.0,4753.5,494,0.0,-137.5,76,2.0,-277.0,355,1.0
1895,-218.5,238,1.0,-171.5,144,2.0,4969.5,62,0.0,-524.5,850,1.0
1896,-135.5,72,2.0,-162.5,126,1.0,4994.0,13,0.0,4990.5,20,0.0
1897,-105.5,12,2.0,-100.5,2,2.0,4984.0,33,0.0,-127.0,55,1.0
1898,4986.0,29,0.0,4833.5,334,0.0,-308.0,417,1.0,-199.5,200,1.0
1899,4970.5,60,0.0,-100.5,2,1.0,-104.0,9,1.0,-243.0,287,1.0
1900,4999.0,3,0.0,-537.0,875,1.0,4986.0,29,0.0,-257.5,316,1.0
1901,4996.0,9,0.0,4955.0,91,0.0,-145.5,92,2.0,-109.5,20,2.0
1902,-100.0,1,2.0,-101.0,3,1.0,-107.0,15,1.0,5000.0,1,0.0
1903,4957.0,87,0.0,-143.5,88,1.0,4983.0,35,0.0,-1000.0,2000,
1904,4995.5,10,0.0,4971.0,59,0.0,-117.0,35,2.0,-108.0,17,1.0
1905,5000.0,1,0.0,-282.5,366,1.0,4975.5,50,0.0,4992.5,16,0.0
1906,-100.5,2,2.0,4995.5,10,0.0,-145.5,92,2.0,-116.0,33,1.0
1907,-104.0,9,1.0,4989.5,22,0.0,-126.5,54,2.0,-1012.0,1825,1.0
1908,-112.0,25,2.0,-103.5,8,2.0,-100.0,1,1.0,4983.5,34,0.0
1909,-100.0,1,1.0,4983.5,34,0.0,-101.0,3,1.0,-193.5,188,1.0
1910,-115.5,32,2.0,-101.5,4,1.0,4891.0,219,0.0,-114.0,29,2.0
1911,4988.0,25,0.0,-108.0,17,1.0,-102.0,5,2.0,4989.0,23,0.0
1912,4994.0,13,0.0,-102.0,5,1.0,-109.0,19,2.0,-138.0,77,1.0
1913,-106.5,14,2.0,4818.0,365,0.0,4978.5,44,0.0,-107.0,15,2.0
1914,4980.5,40,0.0,-110.0,21,1.0,-128.5,58,1.0,-100.5,2,2.0
1915,4998.0,5,0.0,-101.5,4,1.0,4980.0,41,0.0,-262.5,326,1.0
1916,-124.5,50,2.0,-111.0,23,2.0,-100.5,2,1.0,-220.5,242,1.0
1917,4983.5,34,0.0,-328.5,458,2.0,-100.0,1,2.0,4986.5,28,0.0
1918,4990.0,21,0.0,-102.0,5,2.0,-306.5,414,2.0,4459.5,1082,0.0
1919,-147.5,96,1.0,4992.5,16,0.0,-152.0,105,1.0,-107.5,16,1.0
1920,-126.5,54,1.0,-110.5,22,2.0,-110.0,21,2.0,-226.5,254,1.0
1921,-180.5,162,2.0,-213.5,228,1.0,4945.5,110,0.0,4994.5,12,0.0
1922,4953.5,94,0.0,-106.5,14,2.0,4940.0,121,0.0,4974.0,53,0.0
1923,4927.5,146,0.0,4991.0,19,0.0,-133.0,67,2.0,-108.5,18,1.0
1924,-107.0,15,1.0,-116.5,34,2.0,4970.0,61,0.0,-102.5,6,2.0
1925,4998.5,4,0.0,-575.0,951,1.0,4969.5,62,0.0,-752.0,1305,1.0
1926,4969.5,62,0.0,-126.0,53,1.0,-106.0,13,2.0,-104.0,9,2.0
1927,-119.0,39,2.0,-248.5,298,1.0,4989.0,23,0.0,-126.5,54,2.0
1928,4981.0,39,0.0,-116.0,33,1.0,4996.0,9,0.0,-429.5,660,1.0
1929,-148.5,98,2.0,4987.0,27,0.0,4993.5,14,0.0,4986.0,29,0.0
1930,4979.0,43,0.0,-411.5,624,1.0,-137.5,76,2.0,-111.0,23,2.0
1931,-101.5,4,2.0,-100.5,2,1.0,-117.5,36,2.0,4991.0,19,0.0
1932,4962.0,77,0.0,4984.5,32,0.0,4968.5,64,0.0,-149.5,100,1.0
1933,-107.0,15,1.0,-108.0,17,1.0,4977.0,47,0.0,-112.0,25,1.0
1934,4998.5,4,0.0,-103.5,8,2.0,4997.0,7,0.0,-1000.0,2000,
1935,4963.0,75,0.0,4997.5,6,0.0,-101.0,3,2.0,4996.5,8,0.0
1936,4984.5,32,0.0,-150.5,102,1.0,4971.5,58,0.0,-111.0,23,2.0
1937,4979.5,42,0.0,-147.0,95,2.0,-135.5,72,2.0,-113.0,27,2.0
1938,-974.5,1750,1.0,-138.5,78,1.0,4973.0,55,0.0,-101.0,3,2.0
1939,-100.0,1,2.0,-141.0,83,1.0,4990.0,21,0.0,-1000.0,2000,
1940,-130.5,62,1.0,4993.5,14,0.0,-100.5,2,1.0,-143.0,87,1.0
1941,4968.5,64,0.0,4980.0,41,0.0,4992.5,16,0.0,-146.5,94,2.0
1942,4991.0,19,0.0,-101.0,3,2.0,-109.0,19,2.0,-716.0,1233,1.0
1943,-103.5,8,2.0,-234.5,270,1.0,4960.5,80,0.0,-109.5,20,2.0
1944,-117.5,36,2.0,4989.0,23,0.0,-134.5,70,2.0,-146.0,93,2.0
1945,4984.5,32,0.0,-102.0,5,2.0,4996.0,9,0.0,-108.5,18,2.0
1946,-116.0,33,2.0,4992.5,16,0.0,-109.5,20,2.0,4970.5,60,0.0
1947,4970.5,60,0.0,-110.0,21,1.0,4972.0,57,0.0,-479.5,760,1.0
1948,4989.0,23,0.0,-101.0,3,2.0,-117.5,36,2.0,-118.0,37,2.0
1949,-120.0,41,1.0,4993.5,14,0.0,4954.5,92,0.0,-356.0,513,1.0
1950,4987.5,26,0.0,-257.0,315,1.0,-100.5,2,2.0,-108.5,18,1.0
1951,-123.0,47,1.0,-114.5,30,1.0,-452.0,705,2.0,-205.0,211,1.0
1952,4993.5,14,0.0,-109.0,19,2.0,-151.5,104,2.0,-496.5,794,1.0
1953,-653.0,1107,1.0,-132.0,65,1.0,-107.0,15,2.0,-102.5,6,1.0
1954,4998.0,5,0.0,-107.0,15,1.0,-103.5,8,1.0,-343.0,487,1.0
1955,-119.0,39,1.0,-173.5,148,1.0,-128.5,58,1.0,4994.5,12,0.0
1956,4995.0,11,0.0,-178.5,158,1.0,4988.0,25,0.0,-100.5,2,2.0
1957,-400.5,602,1.0,4865.5,270,0.0,-211.5,224,2.0,5000.0,1,0.0
1958,4997.0,7,0.0,-182.0,165,2.0,4990.5,20,0.0,-214.0,229,1.0
1959,-135.0,71,1.0,-101.0,3,2.0,-189.0,179,1.0,-144.0,89,1.0
1960,-101.5,4,1.0,-196.0,193,2.0,-102.0,5,2.0,-266.0,333,2.0
1961,-104.5,10,1.0,4999.0,3,0.0,-358.5,518,1.0,4992.0,17,0.0
1962,-106.0,13,2.0,-103.5,8,2.0,4961.0,79,0.0,-120.5,42,2.0
1963,4965.5,70,0.0,-112.0,25,2.0,-255.5,312,2.0,-113.5,28,2.0
1964,-103.0,7,2.0,-115.0,31,1.0,4932.5,136,0.0,4176.5,1648,0.0
1965,4986.5,28,0.0,4998.0,5,0.0,4993.5,14,0.0,-435.0,671,2.0
1966,-101.5,4,1.0,-134.0,69,1.0,4985.5,30,0.0,4997.0,7,0.0
1967,4997.0,7,0.0,4937.5,126,0.0,-109.0,19,2.0,4997.0,7,0.0
1968,4921.0,159,0.0,4990.5,20,0.0,4978.0,45,0.0,4989.5,22,0.0
1969,4994.5,12,0.0,4986.0,29,0.0,4933.5,134,0.0,-112.5,26,2.0
1970,-103.0,7,2.0,-113.5,28,1.0,4974.5,52,0.0,5000.0,1,0.0
1971,-260.0,321,1.0,-120.5,42,1.0,4962.0,77,0.0,-121.5,44,2.0
1972,-177.5,156,1.0,4995.5,10,0.0,-101.5,4,1.0,-122.0,45,2.0
1973,4996.5,8,0.0,-158.0,117,1.0,-419.5,640,2.0,4984.5,32,0.0
1974,-134.0,69,2.0,-100.5,2,1.0,4980.0,41,0.0,-103.5,8,1.0
1975,4985.5,30,0.0,-240.0,281,1.0,-437.5,676,1.0,4995.0,11,0.0
1976,-106.5,14,2.0,-240.5,282,1.0,4982.5,36,0.0,-978.0,1757,2.0
1977,-104.5,10,2.0,-108.0,17,2.0,-128.5,58,2.0,4993.0,15,0.0
1978,-102.0,5,1.0,-102.0,5,2.0,4965.0,71,0.0,-106.0,13,2.0
1979,4971.5,58,0.0,-137.0,75,1.0,-140.5,82,1.0,4988.5,24,0.0
1980,-120.0,41,2.0,-101.5,4,1.0,-103.0,7,1.0,-119.5,40,2.0
1981,-110.0,21,1.0,4998.5,4,0.0,4995.0,11,0.0,-113.0,27,2.0
1982,-194.5,190,1.0,-156.0,113,1.0,4976.5,48,0.0,-126.0,53,1.0
1983,4984.0,33,0.0,-105.5,12,2.0,-104.0,9,1.0,-140.0,81,1.0
1984,-106.5,14,2.0,-100.0,1,2.0,-102.5,6,2.0,-249.5,300,1.0
1985,4988.0,25,0.0,-101.5,4,1.0,-1000.0,2000,,-102.0,5,2.0
1986,-103.5,8,2.0,-103.5,8,1.0,-111.5,24,2.0,4982.0,37,0.0
1987,-107.0,15,2.0,-140.0,81,1.0,-124.5,50,2.0,-348.5,498,1.0
1988,4962.0,77,0.0,-150.5,102,2.0,4989.5,22,0.0,4682.0,637,0.0
1989,-100.5,2,2.0,4974.0,53,0.0,-170.5,142,1.0,-107.0,15,2.0
1990,4820.5,360,0.0,-213.0,227,1.0,-112.0,25,1.0,-102.5,6,1.0
1991,4745.0,511,0.0,4994.0,13,0.0,-102.0,5,1.0,4959.0,83,0.0
1992,4985.5,30,0.0,-106.5,14,2.0,-669.5,1140,1.0,4941.0,119,0.0
1993,-103.5,8,2.0,-273.0,347,2.0,-135.5,72,2.0,4984.0,33,0.0
1994,-144.5,90,2.0,-100.5,2,1.0,4886.5,228,0.0,4992.0,17,0.0
1995,4989.5,22,0.0,-179.5,160,1.0,-103.0,7,2.0,-100.0,1,1.0
1996,4969.5,62,0.0,4775.5,450,0.0,-123.5,48,2.0,4998.0,5,0.0
1997,-100.0,1,1.0,4999.5,2,0.0,-101.5,4,1.0,-103.5,8,1.0
